股票代码,买入日期,买入价格,卖出日期,卖出价格,持仓天数,收益率,卖出原因
000813,2022-11-10,3.44,2022-11-11,3.63,1,0.05363255813953476,Maximum_Holding_Period
000815,2022-04-01,14.7,2022-04-06,13.964999999999998,1,-0.05160000000000004,Extreme_Risk_Stop
000815,2026-06-11,15.77,2026-06-12,15.29,1,-0.03203753963221307,Trend_Break_Stop
000816,2020-12-03,3.67,2020-12-04,3.4865,1,-0.05160000000000004,Extreme_Risk_Stop
000818,2022-05-06,27.8,2022-05-09,27.67,1,-0.006276258992805771,Trend_Break_Stop
000818,2025-03-13,31.82,2025-03-14,30.229,1,-0.05160000000000004,Extreme_Risk_Stop
000819,2022-05-06,9.17,2022-05-09,9.6,1,0.04529203925845154,Maximum_Holding_Period
000820,2024-01-15,4.31,2024-01-16,4.41,1,0.021601856148491905,Maximum_Holding_Period
000821,2022-07-12,18.7,2022-07-13,17.764999999999997,1,-0.05160000000000015,Extreme_Risk_Stop
000821,2022-07-13,19.0,2022-07-14,18.05,1,-0.05159999999999993,Extreme_Risk_Stop
000821,2022-09-22,18.7,2022-09-23,18.46,1,-0.014434224598930356,Trend_Break_Stop
000821,2024-02-21,12.4,2024-02-22,12.94,1,0.04194838709677411,Maximum_Holding_Period
000829,2021-09-27,18.72,2021-09-28,17.784,1,-0.05160000000000004,Extreme_Risk_Stop
000829,2022-05-12,9.39,2022-05-13,9.51,1,0.011179552715654895,Maximum_Holding_Period
000829,2026-06-04,8.92,2026-06-05,9.16,1,0.025305829596412633,Maximum_Holding_Period
000831,2021-10-20,35.58,2021-10-21,40.4,1,0.13386936481169204,Maximum_Holding_Period
000833,2024-02-21,4.65,2024-02-22,4.81,1,0.03280860215053743,Maximum_Holding_Period
000835,2020-02-10,4.0,2020-02-11,4.03,1,0.005900000000000062,Maximum_Holding_Period
000836,2022-10-17,2.86,2022-10-18,2.92,1,0.019379020979021045,Maximum_Holding_Period
000848,2021-08-10,9.73,2021-08-11,11.04,1,0.13303514902363817,Maximum_Holding_Period
000851,2020-04-08,6.3,2020-04-09,7.39,1,0.17141587301587308,Maximum_Holding_Period
000856,2022-03-11,10.07,2022-03-14,9.94,1,-0.014509632571996067,Trend_Break_Stop
000858,2021-03-19,263.0,2021-03-22,259.5,1,-0.014907984790874473,Trend_Break_Stop
000859,2022-05-05,5.42,2022-05-06,5.4,1,-0.005290036900368954,Trend_Break_Stop
000859,2022-05-06,5.4,2022-05-09,5.47,1,0.011362962962962842,Maximum_Holding_Period
000861,2024-07-17,0.86,2024-08-01,0.817,1,-0.05160000000000004,Extreme_Risk_Stop
000862,2021-05-10,5.45,2021-05-11,5.75,1,0.05344587155963292,Maximum_Holding_Period
000862,2021-05-12,5.64,2021-05-13,5.62,1,-0.005146099290780091,Trend_Break_Stop
000862,2026-04-22,6.55,2026-04-23,7.03,1,0.07168244274809159,Maximum_Holding_Period
000868,2020-03-31,4.23,2020-04-01,4.02,1,-0.051245390070922166,Trend_Break_Stop
000868,2022-07-11,6.5,2022-07-12,6.58,1,0.010707692307692352,Maximum_Holding_Period
000875,2021-10-20,6.23,2021-10-21,6.42,1,0.028897592295344988,Maximum_Holding_Period
000876,2020-10-13,28.34,2020-10-14,29.03,1,0.022747212420607,Maximum_Holding_Period
000882,2022-05-06,1.73,2022-05-09,1.79,1,0.03308208092485559,Maximum_Holding_Period
000882,2022-05-10,1.78,2022-05-11,1.75,1,-0.018453932584269705,Trend_Break_Stop
000882,2022-05-17,1.85,2022-05-18,1.83,1,-0.012410810810810812,Maximum_Holding_Period
000883,2021-05-12,4.9,2021-05-13,4.69,1,-0.04445714285714281,Trend_Break_Stop
000887,2022-02-18,19.2,2022-02-21,19.12,1,-0.005766666666666541,Trend_Break_Stop
000889,2024-02-26,1.75,2024-02-27,1.8,1,0.02697142857142869,Maximum_Holding_Period
000889,2024-04-25,1.31,2024-04-26,1.25,1,-0.047401526717557325,Trend_Break_Stop
000889,2024-04-26,1.3,2024-04-29,1.31,1,0.006092307692307665,Maximum_Holding_Period
000889,2024-07-02,1.58,2024-07-03,1.71,1,0.08067848101265822,Maximum_Holding_Period
000889,2026-07-17,3.22,2026-07-20,3.45,1,0.06982857142857139,Maximum_Holding_Period
000890,2020-02-11,4.39,2020-02-12,4.75,1,0.08040455580865617,Maximum_Holding_Period
000890,2026-01-08,5.32,2026-01-09,5.29,1,-0.007239097744360999,Maximum_Holding_Period
000890,2026-07-24,6.54,2026-07-27,6.72,1,0.02592293577981657,Maximum_Holding_Period
000890,2026-07-28,6.65,2026-07-29,6.65,1,-0.0015999999999999999,Maximum_Holding_Period
000892,2020-03-23,4.49,2020-03-24,4.41,1,-0.019417371937639216,Trend_Break_Stop
000892,2025-03-10,4.04,2025-03-11,4.07,1,0.0058257425742574325,Trend_Break_Stop
000892,2025-03-11,4.04,2025-03-12,3.99,1,-0.013976237623762388,Trend_Break_Stop
000892,2026-07-31,3.33,2026-08-03,3.79,1,0.13653813813813814,Maximum_Holding_Period
000897,2022-05-06,2.63,2022-05-09,2.67,1,0.013609125475285078,Maximum_Holding_Period
000902,2021-10-20,17.19,2021-10-21,18.1,1,0.05133775450843508,Maximum_Holding_Period
000906,2022-05-06,8.8,2022-05-09,8.73,1,-0.009554545454545437,Maximum_Holding_Period
000908,2022-05-06,3.22,2022-05-09,3.39,1,0.05119503105590067,Maximum_Holding_Period
000909,2022-10-13,7.99,2022-10-14,8.27,1,0.03344380475594493,Maximum_Holding_Period
000909,2024-02-22,4.27,2024-02-23,4.57,1,0.06865761124121787,Maximum_Holding_Period
000919,2022-05-06,6.53,2022-05-09,6.88,1,0.05199877488514542,Maximum_Holding_Period
000922,2021-10-20,8.93,2021-10-21,9.12,1,0.01967659574468077,Maximum_Holding_Period
000922,2021-10-26,9.37,2021-10-27,9.78,1,0.042156670224119445,Maximum_Holding_Period
000922,2021-10-28,9.71,2021-10-29,9.2245,1,-0.05160000000000004,Extreme_Risk_Stop
000925,2026-06-08,8.3,2026-06-09,8.5,1,0.02249638554216853,Maximum_Holding_Period
000926,2024-07-15,2.37,2024-07-16,2.33,1,-0.018477637130801704,Maximum_Holding_Period
000931,2022-05-06,5.79,2022-05-09,6.12,1,0.055394818652849724,Maximum_Holding_Period
000936,2020-03-23,8.4,2020-03-24,8.63,1,0.025780952380952505,Maximum_Holding_Period
000937,2021-10-22,7.3,2021-10-25,6.935,1,-0.05160000000000004,Extreme_Risk_Stop
000938,2020-09-03,32.8,2020-09-04,31.159999999999997,1,-0.05160000000000004,Extreme_Risk_Stop
000949,2024-06-19,3.63,2024-06-20,3.52,1,-0.03190303030303027,Trend_Break_Stop
000950,2022-05-06,4.75,2022-05-09,4.82,1,0.013136842105263159,Maximum_Holding_Period
000953,2022-03-22,7.69,2022-03-23,7.3055,1,-0.05160000000000004,Extreme_Risk_Stop
000953,2022-04-13,7.37,2022-04-14,7.0015,1,-0.05160000000000004,Extreme_Risk_Stop
000953,2024-08-28,3.47,2024-08-29,3.2965,1,-0.05160000000000004,Extreme_Risk_Stop
000957,2022-10-13,13.55,2022-10-14,13.57,1,-0.00012398523985241838,Maximum_Holding_Period
000959,2022-05-24,4.5,2022-05-25,4.38,1,-0.028266666666666728,Trend_Break_Stop
000960,2021-03-15,13.9,2021-03-16,13.6,1,-0.02318273381294973,Trend_Break_Stop
000960,2026-07-24,31.4,2026-07-27,32.58,1,0.03597961783439501,Maximum_Holding_Period
000965,2025-05-12,4.01,2025-05-13,3.92,1,-0.02404389027431415,Trend_Break_Stop
000966,2021-05-13,9.38,2021-05-14,9.26,1,-0.014393176972281551,Trend_Break_Stop
000966,2021-08-12,10.07,2021-08-13,9.82,1,-0.0264262164846077,Trend_Break_Stop
000967,2026-07-28,7.31,2026-07-29,7.51,1,0.02575978112175097,Maximum_Holding_Period
000967,2026-07-30,7.49,2026-07-31,7.85,1,0.04646408544726293,Maximum_Holding_Period
000969,2025-11-26,18.36,2025-11-27,18.01,1,-0.020663180827886606,Maximum_Holding_Period
000972,2024-03-13,3.78,2024-03-14,3.73,1,-0.014827513227513144,Maximum_Holding_Period
000973,2024-12-04,7.35,2024-12-05,7.2,1,-0.022008163265306035,Maximum_Holding_Period
000975,2020-03-23,12.03,2020-03-24,13.37,1,0.10978819617622619,Maximum_Holding_Period
000975,2023-01-03,10.88,2023-01-04,11.58,1,0.06273823529411753,Maximum_Holding_Period
000978,2022-05-12,5.43,2022-05-13,5.65,1,0.038915653775322405,Maximum_Holding_Period
000980,2022-02-14,4.8,2022-02-15,4.71,1,-0.020349999999999934,Trend_Break_Stop
000981,2022-11-29,2.02,2022-11-30,2.03,1,0.003350495049504955,Maximum_Holding_Period
000982,2024-02-20,1.23,2024-02-21,1.35,1,0.09596097560975618,Maximum_Holding_Period
000983,2022-06-28,12.9,2022-06-29,13.64,1,0.055764341085271334,Maximum_Holding_Period
000985,2024-02-27,13.61,2024-02-28,13.15,1,-0.03539867744305653,Trend_Break_Stop
000987,2021-09-02,8.68,2021-09-03,8.82,1,0.014529032258064501,Maximum_Holding_Period
000990,2020-03-26,13.22,2020-03-27,13.2,1,-0.003112859304084846,Maximum_Holding_Period
000990,2022-05-06,9.47,2022-05-09,9.51,1,0.0026238648363250865,Maximum_Holding_Period
000993,2021-01-19,6.35,2021-01-20,6.36,1,-2.5196850393659036e-05,Maximum_Holding_Period
000993,2026-04-14,12.68,2026-04-15,12.38,1,-0.025259305993690816,Trend_Break_Stop
000993,2026-04-24,13.0,2026-04-27,12.35,1,-0.05160000000000004,Extreme_Risk_Stop
000995,2021-02-23,17.91,2021-02-24,20.95,1,0.1681375767727527,Maximum_Holding_Period
000995,2022-05-17,14.1,2022-05-18,14.39,1,0.018967375886524796,Maximum_Holding_Period
000995,2022-05-18,14.4,2022-05-19,15.11,1,0.047705555555555494,Maximum_Holding_Period
000997,2022-05-06,11.77,2022-05-09,12.12,1,0.028136618521665203,Maximum_Holding_Period
000997,2026-06-23,18.45,2026-06-24,18.01,1,-0.02544823848238471,Trend_Break_Stop
001202,2022-05-06,13.98,2022-05-09,14.71,1,0.050617453505007286,Maximum_Holding_Period
001202,2022-05-09,14.15,2022-05-10,14.59,1,0.02949540636042407,Maximum_Holding_Period
001208,2022-05-06,8.88,2022-05-09,9.24,1,0.03894054054054057,Maximum_Holding_Period
001208,2024-02-20,7.13,2024-02-21,7.27,1,0.018035343618513267,Maximum_Holding_Period
001208,2024-02-21,7.14,2024-02-22,7.4,1,0.03481456582633063,Maximum_Holding_Period
001208,2026-02-04,22.68,2026-02-05,23.03,1,0.013832098765432167,Maximum_Holding_Period
001209,2022-10-18,13.56,2022-10-19,13.44,1,-0.01044955752212402,Trend_Break_Stop
001209,2023-01-05,14.13,2023-01-06,15.54,1,0.0981876857749469,Maximum_Holding_Period
001209,2024-12-16,20.03,2024-12-17,19.0285,1,-0.05160000000000004,Extreme_Risk_Stop
001215,2024-02-08,37.52,2024-02-19,44.06,1,0.1727070362473347,Maximum_Holding_Period
001217,2022-05-06,12.71,2022-05-09,13.29,1,0.044033359559401845,Maximum_Holding_Period
001217,2022-05-09,12.94,2022-05-10,13.28,1,0.024675115919629054,Maximum_Holding_Period
001217,2022-05-10,13.04,2022-05-11,13.11,1,0.003768098159509227,Trend_Break_Stop
001217,2022-10-17,12.28,2022-10-18,12.54,1,0.019572638436482093,Maximum_Holding_Period
001217,2024-03-05,10.71,2024-03-06,10.59,1,-0.012804481792717159,Maximum_Holding_Period
001217,2025-04-16,10.98,2025-04-17,11.33,1,0.030276138433515554,Maximum_Holding_Period
001219,2022-05-10,26.4,2022-05-11,26.49,1,0.0018090909090909173,Trend_Break_Stop
001222,2022-09-26,33.3,2022-09-27,34.9,1,0.04644804804804808,Maximum_Holding_Period
001226,2022-07-21,39.1,2022-07-22,38.25,1,-0.023339130434782595,Trend_Break_Stop
001229,2026-06-17,27.84,2026-06-18,27.44,1,-0.015967816091953923,Trend_Break_Stop
001231,2022-09-22,24.81,2022-09-23,25.65,1,0.03225731559854888,Maximum_Holding_Period
001236,2023-02-21,16.96,2023-02-22,17.13,1,0.008423584905660243,Maximum_Holding_Period
001239,2025-04-16,14.26,2025-04-17,14.34,1,0.004010098176718204,Maximum_Holding_Period
001255,2026-02-04,40.95,2026-02-05,39.3,1,-0.04189304029304048,Trend_Break_Stop
001256,2023-02-02,23.4,2023-02-03,23.23,1,-0.00886495726495724,Maximum_Holding_Period
001256,2026-07-27,22.17,2026-07-28,22.37,1,0.0074211998195759426,Maximum_Holding_Period
001258,2022-10-19,12.23,2022-10-20,12.84,1,0.048277350776778465,Maximum_Holding_Period
001258,2026-04-15,8.86,2026-04-16,8.89,1,0.001786004514672747,Maximum_Holding_Period
001259,2022-10-19,32.16,2022-10-20,30.551999999999996,1,-0.05160000000000004,Extreme_Risk_Stop
001259,2022-11-01,30.89,2022-11-02,31.41,1,0.015233926837164225,Maximum_Holding_Period
001259,2022-11-02,31.5,2022-11-03,31.56,1,0.0003047619047618537,Trend_Break_Stop
001266,2022-07-29,35.44,2022-08-01,38.83,1,0.09405462753950337,Maximum_Holding_Period
001269,2024-02-05,43.88,2024-02-06,41.686,1,-0.05160000000000004,Extreme_Risk_Stop
001269,2026-07-02,22.1,2026-07-03,20.995,1,-0.05160000000000004,Extreme_Risk_Stop
001278,2023-12-22,25.61,2023-12-25,28.15,1,0.09758000780944935,Maximum_Holding_Period
001282,2025-07-10,20.25,2025-07-11,20.75,1,0.023091358024691467,Maximum_Holding_Period
001296,2022-04-12,35.2,2022-04-13,34.38,1,-0.024895454545454564,Trend_Break_Stop
001298,2023-11-14,33.01,2023-11-15,34.82,1,0.05323186913056648,Maximum_Holding_Period
001298,2023-11-16,33.73,2023-11-17,33.8,1,0.0004753038837830752,Trend_Break_Stop
001298,2024-06-05,17.9,2024-06-06,17.61,1,-0.017801117318435655,Trend_Break_Stop
001298,2025-06-13,21.73,2025-06-16,21.3,1,-0.02138831109065804,Trend_Break_Stop
001300,2023-12-06,22.8,2023-12-07,22.21,1,-0.027477192982456166,Trend_Break_Stop
001309,2022-09-08,58.2,2022-09-09,56.0,1,-0.03940068728522345,Trend_Break_Stop
001311,2025-06-25,20.44,2025-06-26,20.26,1,-0.010406262230919738,Maximum_Holding_Period
001314,2026-07-28,49.5,2026-07-29,48.02,1,-0.03149898989898987,Trend_Break_Stop
001316,2022-10-18,39.41,2022-10-19,37.9,1,-0.03991514843948236,Trend_Break_Stop
001317,2022-10-17,35.77,2022-10-18,40.09,1,0.11917159630975686,Maximum_Holding_Period
001319,2025-04-17,24.04,2025-04-18,24.45,1,0.01545490848585689,Maximum_Holding_Period
001324,2023-09-01,30.92,2023-09-04,30.91,1,-0.0019234152652005216,Maximum_Holding_Period
001324,2023-09-19,28.74,2023-09-20,30.15,1,0.047460542797494835,Maximum_Holding_Period
001330,2024-02-21,5.46,2024-02-22,5.66,1,0.035030036630036725,Maximum_Holding_Period
001330,2026-06-26,6.81,2026-06-29,6.469499999999999,1,-0.05160000000000004,Extreme_Risk_Stop
001331,2025-06-19,9.99,2025-06-20,10.3,1,0.029431031031031108,Trend_Break_Stop
001331,2025-08-19,12.7,2025-08-20,12.63,1,-0.007111811023621971,Trend_Break_Stop
001332,2026-07-28,29.33,2026-07-29,29.91,1,0.018174974428912406,Maximum_Holding_Period
001332,2026-07-29,29.57,2026-07-30,29.29,1,-0.011069056476158256,Trend_Break_Stop
001336,2022-08-26,32.01,2022-08-29,30.409499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
001336,2025-04-16,18.25,2025-04-17,18.5,1,0.012098630136986355,Maximum_Holding_Period
001338,2022-12-28,21.15,2022-12-29,20.14,1,-0.0493541371158392,Trend_Break_Stop
001338,2024-02-22,9.85,2024-02-23,10.26,1,0.040024365482233475,Maximum_Holding_Period
001339,2024-04-25,26.5,2024-04-26,27.94,1,0.05273962264150938,Maximum_Holding_Period
001356,2025-05-08,14.92,2025-05-09,14.54,1,-0.027069168900804307,Trend_Break_Stop
001365,2026-08-06,37.5,2026-08-07,37.85,1,0.007733333333333416,Maximum_Holding_Period
001366,2024-06-13,12.39,2024-06-14,12.39,1,-0.0015999999999999999,Maximum_Holding_Period
001373,2024-02-21,28.0,2024-02-22,29.27,1,0.043757142857142876,Maximum_Holding_Period
001373,2024-04-30,29.35,2024-05-06,29.44,1,0.0014664395229982323,Maximum_Holding_Period
001376,2023-12-12,23.74,2023-12-13,23.51,1,-0.011288289806234041,Maximum_Holding_Period
001376,2026-04-09,15.65,2026-04-10,15.96,1,0.018208306709265144,Maximum_Holding_Period
001382,2026-07-06,16.26,2026-07-07,15.447000000000001,1,-0.05160000000000004,Extreme_Risk_Stop
001387,2024-02-22,19.57,2024-02-23,21.01,1,0.07198201328564129,Maximum_Holding_Period
001393,2026-07-24,43.48,2026-07-27,44.52,1,0.022319043238270542,Maximum_Holding_Period
001396,2026-01-30,44.1,2026-02-02,42.78,1,-0.03153197278911563,Trend_Break_Stop
001896,2026-07-21,14.48,2026-07-22,15.17,1,0.04605193370165744,Maximum_Holding_Period
001914,2021-02-23,18.91,2021-02-24,18.34,1,-0.031742781597038645,Trend_Break_Stop
002002,2022-05-05,3.4,2022-05-06,3.23,1,-0.05159999999999993,Extreme_Risk_Stop
002002,2023-11-03,1.4,2023-11-06,1.41,1,0.005542857142857118,Maximum_Holding_Period
002002,2024-01-05,0.92,2024-01-08,0.874,1,-0.05160000000000004,Extreme_Risk_Stop
002006,2021-10-15,17.18,2021-10-18,17.28,1,0.0042207217694994375,Maximum_Holding_Period
002009,2025-04-22,13.36,2025-04-23,13.63,1,0.01860958083832336,Maximum_Holding_Period
002013,2021-03-31,9.99,2021-04-01,10.09,1,0.008410010010010006,Maximum_Holding_Period
002015,2022-05-06,13.19,2022-05-09,14.51,1,0.0984758150113723,Maximum_Holding_Period
002015,2026-06-18,18.65,2026-06-22,17.717499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
002016,2021-02-08,5.88,2021-02-09,5.79,1,-0.016906122448979554,Maximum_Holding_Period
002017,2022-05-06,9.2,2022-05-09,9.48,1,0.028834782608695698,Maximum_Holding_Period
002017,2023-07-03,13.05,2023-07-04,12.57,1,-0.038381609195402296,Trend_Break_Stop
002017,2025-09-15,27.48,2025-09-16,26.105999999999998,1,-0.05160000000000004,Extreme_Risk_Stop
002021,2024-02-22,1.66,2024-02-23,1.72,1,0.03454457831325302,Maximum_Holding_Period
002025,2026-02-05,52.67,2026-02-06,51.85,1,-0.01716863489652549,Trend_Break_Stop
002026,2022-05-06,9.08,2022-05-09,9.15,1,0.0061092511013217015,Maximum_Holding_Period
002026,2022-05-11,9.48,2022-05-12,9.91,1,0.043758649789029484,Maximum_Holding_Period
002026,2025-04-16,10.01,2025-04-17,9.84,1,-0.018583016983016964,Trend_Break_Stop
002030,2021-03-02,33.58,2021-03-03,31.900999999999996,1,-0.05160000000000004,Extreme_Risk_Stop
002031,2022-09-07,3.24,2022-09-08,3.16,1,-0.026291358024691357,Trend_Break_Stop
002031,2026-06-08,6.36,2026-06-09,6.68,1,0.04871446540880502,Maximum_Holding_Period
002036,2022-05-06,11.15,2022-05-09,11.19,1,0.0019874439461882625,Trend_Break_Stop
002036,2023-05-22,9.16,2023-05-23,8.92,1,-0.027800873362445477,Trend_Break_Stop
002039,2022-07-06,15.11,2022-07-07,16.49,1,0.08973024487094632,Maximum_Holding_Period
002041,2020-02-12,9.75,2020-02-13,10.95,1,0.12147692307692308,Maximum_Holding_Period
002041,2020-09-11,17.81,2020-09-14,18.88,1,0.05847860752386307,Maximum_Holding_Period
002041,2020-09-15,18.67,2020-09-16,18.26,1,-0.023560364220674933,Trend_Break_Stop
002042,2024-04-25,4.16,2024-04-26,4.56,1,0.09455384615384603,Maximum_Holding_Period
002045,2020-03-23,9.63,2020-03-24,9.48,1,-0.017176323987538943,Trend_Break_Stop
002045,2022-09-21,13.33,2022-09-22,12.663499999999999,1,-0.05160000000000004,Extreme_Risk_Stop
002046,2021-02-03,7.91,2021-02-04,7.5145,1,-0.05160000000000004,Extreme_Risk_Stop
002047,2022-05-10,2.92,2022-05-11,3.01,1,0.02922191780821919,Maximum_Holding_Period
002052,2023-01-31,2.03,2023-02-01,1.93,1,-0.0508610837438423,Trend_Break_Stop
002052,2023-02-14,1.92,2023-02-15,1.94,1,0.00881666666666674,Trend_Break_Stop
002052,2024-02-23,1.92,2024-02-26,2.13,1,0.107775,Maximum_Holding_Period
002052,2024-06-21,0.97,2024-06-24,0.9215,1,-0.05159999999999993,Extreme_Risk_Stop
002052,2025-09-12,15.5,2025-09-15,14.725,1,-0.05160000000000004,Extreme_Risk_Stop
002053,2022-05-06,10.59,2022-05-09,11.47,1,0.08149726156751651,Maximum_Holding_Period
002056,2020-04-03,10.54,2020-04-07,10.72,1,0.015477798861480308,Maximum_Holding_Period
002056,2026-08-07,21.66,2026-08-10,21.9,1,0.009480332409972193,Maximum_Holding_Period
002057,2026-08-06,8.4,2026-08-07,8.73,1,0.03768571428571437,Maximum_Holding_Period
002059,2022-05-17,6.61,2022-05-18,6.79,1,0.025631467473525005,Maximum_Holding_Period
002059,2024-02-21,4.66,2024-02-22,4.93,1,0.05633991416309008,Maximum_Holding_Period
002060,2021-10-20,4.89,2021-10-21,5.12,1,0.04543476482617597,Maximum_Holding_Period
002060,2022-04-19,7.16,2022-04-20,6.802,1,-0.05160000000000004,Extreme_Risk_Stop
002062,2022-05-30,6.9,2022-05-31,6.555,1,-0.05160000000000004,Extreme_Risk_Stop
002063,2020-07-23,10.84,2020-07-24,10.298,1,-0.05159999999999993,Extreme_Risk_Stop
002068,2021-03-31,7.14,2021-04-01,7.04,1,-0.01560560224089631,Trend_Break_Stop
002068,2022-05-06,8.24,2022-05-09,8.37,1,0.01417669902912615,Maximum_Holding_Period
002068,2022-10-17,13.7,2022-10-18,13.014999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
002071,2020-05-07,1.81,2020-05-08,1.84,1,0.014974585635359184,Maximum_Holding_Period
002073,2022-05-05,4.74,2022-05-06,4.79,1,0.008948523206751036,Maximum_Holding_Period
002073,2022-05-06,4.8,2022-05-09,4.88,1,0.015066666666666607,Maximum_Holding_Period
002076,2025-05-23,1.99,2025-05-26,1.93,1,-0.03175075376884424,Trend_Break_Stop
002077,2022-10-13,12.15,2022-10-14,12.44,1,0.02226831275720147,Maximum_Holding_Period
002079,2021-10-19,14.61,2021-10-20,15.15,1,0.03536098562628336,Maximum_Holding_Period
002083,2020-06-02,5.09,2020-06-03,5.07,1,-0.005529273084479323,Maximum_Holding_Period
002086,2025-01-17,2.67,2025-01-20,2.62,1,-0.02032659176029956,Trend_Break_Stop
002086,2025-04-10,2.66,2025-04-11,2.66,1,-0.0015999999999999999,Maximum_Holding_Period
002086,2025-04-11,2.67,2025-04-14,2.75,1,0.028362546816479473,Maximum_Holding_Period
002088,2022-03-22,16.27,2022-03-23,16.32,1,0.001473140749846326,Maximum_Holding_Period
002090,2022-09-22,11.94,2022-09-23,12.36,1,0.03357587939698497,Maximum_Holding_Period
002090,2022-09-23,12.05,2022-09-26,11.95,1,-0.009898755186722074,Trend_Break_Stop
002090,2022-09-26,12.23,2022-09-27,12.12,1,-0.010594276369583055,Trend_Break_Stop
002091,2021-10-19,12.31,2021-10-20,12.7,1,0.030081559707554818,Maximum_Holding_Period
002093,2022-11-09,7.78,2022-11-10,7.8,1,0.0009706940874035135,Maximum_Holding_Period
002093,2025-04-16,10.65,2025-04-17,10.37,1,-0.027891079812206687,Trend_Break_Stop
002094,2022-10-20,3.6,2022-10-21,3.51,1,-0.026600000000000134,Trend_Break_Stop
002095,2022-05-06,11.7,2022-05-09,13.73,1,0.17190427350427356,Maximum_Holding_Period
002095,2023-02-03,21.71,2023-02-06,21.5,1,-0.011272961768770195,Trend_Break_Stop
002097,2020-04-08,5.83,2020-04-09,5.97,1,0.022413722126929648,Maximum_Holding_Period
002097,2025-10-13,12.6,2025-10-14,13.0,1,0.030146031746031855,Maximum_Holding_Period
002098,2022-05-09,5.83,2022-05-10,5.94,1,0.017267924528301882,Maximum_Holding_Period
002099,2023-10-31,7.11,2023-11-01,7.16,1,0.0054323488045007655,Maximum_Holding_Period
