日期,股票,信号,触发条件
2024-02-08,000158,BUY_SIGNAL,"ma5_distance=0.05263158 in [0.03,0.10];pressure_distance=0.40308989 in [0.30,0.50]"
2024-02-19,000158,BUY_SIGNAL,"ma5_distance=0.09000584 in [0.03,0.10];pressure_distance=0.33914209 in [0.30,0.50]"
2024-02-20,000158,BUY_SIGNAL,"ma5_distance=0.06244702 in [0.03,0.10];pressure_distance=0.32845745 in [0.30,0.50]"
2024-02-21,000158,BUY_SIGNAL,"ma5_distance=0.04699093 in [0.03,0.10];pressure_distance=0.31102362 in [0.30,0.50]"
2024-11-21,000158,BUY_SIGNAL,"ma5_distance=0.05649303 in [0.03,0.10];pressure_distance=0.38472222 in [0.30,0.50]"
2025-04-11,000158,BUY_SIGNAL,"ma5_distance=0.04578189 in [0.03,0.10];pressure_distance=0.40137727 in [0.30,0.50]"
2025-04-14,000158,BUY_SIGNAL,"ma5_distance=0.04071479 in [0.03,0.10];pressure_distance=0.38975610 in [0.30,0.50]"
2020-02-10,000159,BUY_SIGNAL,"ma5_distance=0.03455454 in [0.03,0.10];pressure_distance=0.35010060 in [0.30,0.50]"
2021-02-10,000159,BUY_SIGNAL,"ma5_distance=0.03958417 in [0.03,0.10];pressure_distance=0.32115385 in [0.30,0.50]"
2023-01-03,000159,BUY_SIGNAL,"ma5_distance=0.03260870 in [0.03,0.10];pressure_distance=0.36842105 in [0.30,0.50]"
2023-01-04,000159,BUY_SIGNAL,"ma5_distance=0.05403884 in [0.03,0.10];pressure_distance=0.30574099 in [0.30,0.50]"
2024-02-19,000159,BUY_SIGNAL,"ma5_distance=0.05922003 in [0.03,0.10];pressure_distance=0.46818182 in [0.30,0.50]"
2024-02-20,000159,BUY_SIGNAL,"ma5_distance=0.07023411 in [0.03,0.10];pressure_distance=0.43080357 in [0.30,0.50]"
2024-02-21,000159,BUY_SIGNAL,"ma5_distance=0.08352668 in [0.03,0.10];pressure_distance=0.37044968 in [0.30,0.50]"
2024-02-22,000159,BUY_SIGNAL,"ma5_distance=0.07174491 in [0.03,0.10];pressure_distance=0.32024793 in [0.30,0.50]"
2021-10-18,000301,BUY_SIGNAL,"ma5_distance=0.09555761 in [0.03,0.10];pressure_distance=0.45371348 in [0.30,0.50]"
2021-10-19,000301,BUY_SIGNAL,"ma5_distance=0.04556943 in [0.03,0.10];pressure_distance=0.46818343 in [0.30,0.50]"
2021-10-20,000301,BUY_SIGNAL,"ma5_distance=0.04846902 in [0.03,0.10];pressure_distance=0.42906574 in [0.30,0.50]"
2021-11-12,000301,BUY_SIGNAL,"ma5_distance=0.04234824 in [0.03,0.10];pressure_distance=0.33653008 in [0.30,0.50]"
2021-11-17,000301,BUY_SIGNAL,"ma5_distance=0.04387155 in [0.03,0.10];pressure_distance=0.32842288 in [0.30,0.50]"
2021-11-19,000301,BUY_SIGNAL,"ma5_distance=0.04185459 in [0.03,0.10];pressure_distance=0.32727273 in [0.30,0.50]"
2022-11-04,000301,BUY_SIGNAL,"ma5_distance=0.06697819 in [0.03,0.10];pressure_distance=0.31167883 in [0.30,0.50]"
2021-10-18,000400,BUY_SIGNAL,"ma5_distance=0.03540414 in [0.03,0.10];pressure_distance=0.31451613 in [0.30,0.50]"
2022-04-28,000400,BUY_SIGNAL,"ma5_distance=0.04160868 in [0.03,0.10];pressure_distance=0.31930528 in [0.30,0.50]"
2026-07-06,000403,BUY_SIGNAL,"ma5_distance=0.05366066 in [0.03,0.10];pressure_distance=0.35567010 in [0.30,0.50]"
2022-07-22,000404,BUY_SIGNAL,"ma5_distance=0.03793309 in [0.03,0.10];pressure_distance=0.30215827 in [0.30,0.50]"
2024-02-19,000407,BUY_SIGNAL,"ma5_distance=0.04105572 in [0.03,0.10];pressure_distance=0.32394366 in [0.30,0.50]"
2024-02-20,000407,BUY_SIGNAL,"ma5_distance=0.03047896 in [0.03,0.10];pressure_distance=0.32394366 in [0.30,0.50]"
2024-02-21,000407,BUY_SIGNAL,"ma5_distance=0.03374013 in [0.03,0.10];pressure_distance=0.30555556 in [0.30,0.50]"
2020-05-15,000408,BUY_SIGNAL,"ma5_distance=0.06405506 in [0.03,0.10];pressure_distance=0.46766169 in [0.30,0.50]"
2020-05-18,000408,BUY_SIGNAL,"ma5_distance=0.09156751 in [0.03,0.10];pressure_distance=0.39810427 in [0.30,0.50]"
2020-05-19,000408,BUY_SIGNAL,"ma5_distance=0.09925558 in [0.03,0.10];pressure_distance=0.33182844 in [0.30,0.50]"
2022-01-24,000408,BUY_SIGNAL,"ma5_distance=0.06510067 in [0.03,0.10];pressure_distance=0.31600504 in [0.30,0.50]"
2022-01-25,000408,BUY_SIGNAL,"ma5_distance=0.05604739 in [0.03,0.10];pressure_distance=0.31641979 in [0.30,0.50]"
2022-04-28,000408,BUY_SIGNAL,"ma5_distance=0.03522192 in [0.03,0.10];pressure_distance=0.33130329 in [0.30,0.50]"
2022-10-13,000409,BUY_SIGNAL,"ma5_distance=0.04236718 in [0.03,0.10];pressure_distance=0.49677419 in [0.30,0.50]"
2022-10-14,000409,BUY_SIGNAL,"ma5_distance=0.04152824 in [0.03,0.10];pressure_distance=0.32695375 in [0.30,0.50]"
2020-09-15,000411,BUY_SIGNAL,"ma5_distance=0.03324403 in [0.03,0.10];pressure_distance=0.43429582 in [0.30,0.50]"
2022-04-29,000411,BUY_SIGNAL,"ma5_distance=0.03707136 in [0.03,0.10];pressure_distance=0.34673816 in [0.30,0.50]"
2021-02-10,000413,BUY_SIGNAL,"ma5_distance=0.04049494 in [0.03,0.10];pressure_distance=0.36216216 in [0.30,0.50]"
2021-02-18,000413,BUY_SIGNAL,"ma5_distance=0.06077348 in [0.03,0.10];pressure_distance=0.31250000 in [0.30,0.50]"
2026-03-24,000415,BUY_SIGNAL,"ma5_distance=0.03125000 in [0.03,0.10];pressure_distance=0.30536131 in [0.30,0.50]"
2023-06-05,000416,BUY_SIGNAL,"ma5_distance=0.03485839 in [0.03,0.10];pressure_distance=0.41052632 in [0.30,0.50]"
2024-02-23,000416,BUY_SIGNAL,"ma5_distance=0.04311544 in [0.03,0.10];pressure_distance=0.44000000 in [0.30,0.50]"
2024-03-15,000416,BUY_SIGNAL,"ma5_distance=0.04795737 in [0.03,0.10];pressure_distance=0.33898305 in [0.30,0.50]"
2026-06-15,000417,BUY_SIGNAL,"ma5_distance=0.03348091 in [0.03,0.10];pressure_distance=0.44444444 in [0.30,0.50]"
2026-06-16,000417,BUY_SIGNAL,"ma5_distance=0.03768433 in [0.03,0.10];pressure_distance=0.41973684 in [0.30,0.50]"
2026-06-17,000417,BUY_SIGNAL,"ma5_distance=0.04886609 in [0.03,0.10];pressure_distance=0.38867439 in [0.30,0.50]"
2026-06-18,000417,BUY_SIGNAL,"ma5_distance=0.04089710 in [0.03,0.10];pressure_distance=0.36755387 in [0.30,0.50]"
2026-08-05,000417,BUY_SIGNAL,"ma5_distance=0.03929679 in [0.03,0.10];pressure_distance=0.40961857 in [0.30,0.50]"
2024-02-19,000419,BUY_SIGNAL,"ma5_distance=0.04925603 in [0.03,0.10];pressure_distance=0.46699267 in [0.30,0.50]"
2024-02-20,000419,BUY_SIGNAL,"ma5_distance=0.05155692 in [0.03,0.10];pressure_distance=0.45631068 in [0.30,0.50]"
2024-02-21,000419,BUY_SIGNAL,"ma5_distance=0.06159239 in [0.03,0.10];pressure_distance=0.40801887 in [0.30,0.50]"
2024-02-22,000419,BUY_SIGNAL,"ma5_distance=0.04589372 in [0.03,0.10];pressure_distance=0.37413395 in [0.30,0.50]"
2021-10-29,000420,BUY_SIGNAL,"ma5_distance=0.04423868 in [0.03,0.10];pressure_distance=0.32512315 in [0.30,0.50]"
2024-06-18,000420,BUY_SIGNAL,"ma5_distance=0.03039514 in [0.03,0.10];pressure_distance=0.34808260 in [0.30,0.50]"
2020-08-18,000421,BUY_SIGNAL,"ma5_distance=0.04723347 in [0.03,0.10];pressure_distance=0.30154639 in [0.30,0.50]"
2024-02-21,000421,BUY_SIGNAL,"ma5_distance=0.07781537 in [0.03,0.10];pressure_distance=0.44618834 in [0.30,0.50]"
2024-02-22,000421,BUY_SIGNAL,"ma5_distance=0.07359106 in [0.03,0.10];pressure_distance=0.39913232 in [0.30,0.50]"
2024-02-23,000421,BUY_SIGNAL,"ma5_distance=0.07847534 in [0.03,0.10];pressure_distance=0.32016632 in [0.30,0.50]"
2024-02-26,000421,BUY_SIGNAL,"ma5_distance=0.05777585 in [0.03,0.10];pressure_distance=0.30390144 in [0.30,0.50]"
2024-04-26,000421,BUY_SIGNAL,"ma5_distance=0.05250929 in [0.03,0.10];pressure_distance=0.33333333 in [0.30,0.50]"
2024-12-26,000421,BUY_SIGNAL,"ma5_distance=0.03086223 in [0.03,0.10];pressure_distance=0.33950617 in [0.30,0.50]"
2021-10-12,000422,BUY_SIGNAL,"ma5_distance=0.09673380 in [0.03,0.10];pressure_distance=0.32730733 in [0.30,0.50]"
2021-10-13,000422,BUY_SIGNAL,"ma5_distance=0.04321301 in [0.03,0.10];pressure_distance=0.35964912 in [0.30,0.50]"
2021-10-14,000422,BUY_SIGNAL,"ma5_distance=0.05700358 in [0.03,0.10];pressure_distance=0.31294118 in [0.30,0.50]"
2021-11-22,000422,BUY_SIGNAL,"ma5_distance=0.03643661 in [0.03,0.10];pressure_distance=0.32877752 in [0.30,0.50]"
2022-04-29,000422,BUY_SIGNAL,"ma5_distance=0.03194248 in [0.03,0.10];pressure_distance=0.43346659 in [0.30,0.50]"
2022-05-05,000422,BUY_SIGNAL,"ma5_distance=0.08442083 in [0.03,0.10];pressure_distance=0.33652822 in [0.30,0.50]"
2022-05-06,000422,BUY_SIGNAL,"ma5_distance=0.04927925 in [0.03,0.10];pressure_distance=0.33652822 in [0.30,0.50]"
2022-05-09,000422,BUY_SIGNAL,"ma5_distance=0.04857237 in [0.03,0.10];pressure_distance=0.30933751 in [0.30,0.50]"
2020-08-31,000426,BUY_SIGNAL,"ma5_distance=0.03320053 in [0.03,0.10];pressure_distance=0.34961440 in [0.30,0.50]"
2021-10-18,000426,BUY_SIGNAL,"ma5_distance=0.03041825 in [0.03,0.10];pressure_distance=0.34932349 in [0.30,0.50]"
2025-11-10,000426,BUY_SIGNAL,"ma5_distance=0.03755966 in [0.03,0.10];pressure_distance=0.32966667 in [0.30,0.50]"
2026-02-25,000426,BUY_SIGNAL,"ma5_distance=0.04947793 in [0.03,0.10];pressure_distance=0.40945920 in [0.30,0.50]"
2026-02-27,000426,BUY_SIGNAL,"ma5_distance=0.06285868 in [0.03,0.10];pressure_distance=0.35531799 in [0.30,0.50]"
2022-03-03,000428,BUY_SIGNAL,"ma5_distance=0.03935698 in [0.03,0.10];pressure_distance=0.34666667 in [0.30,0.50]"
2022-03-11,000428,BUY_SIGNAL,"ma5_distance=0.03196859 in [0.03,0.10];pressure_distance=0.37228261 in [0.30,0.50]"
2022-05-11,000428,BUY_SIGNAL,"ma5_distance=0.03300733 in [0.03,0.10];pressure_distance=0.38461538 in [0.30,0.50]"
2022-05-12,000428,BUY_SIGNAL,"ma5_distance=0.05390672 in [0.03,0.10];pressure_distance=0.34482759 in [0.30,0.50]"
2022-05-13,000428,BUY_SIGNAL,"ma5_distance=0.04437870 in [0.03,0.10];pressure_distance=0.32577904 in [0.30,0.50]"
2022-10-20,000428,BUY_SIGNAL,"ma5_distance=0.04726368 in [0.03,0.10];pressure_distance=0.42042755 in [0.30,0.50]"
2022-11-01,000428,BUY_SIGNAL,"ma5_distance=0.05948869 in [0.03,0.10];pressure_distance=0.38747100 in [0.30,0.50]"
2022-11-02,000428,BUY_SIGNAL,"ma5_distance=0.06695568 in [0.03,0.10];pressure_distance=0.34988713 in [0.30,0.50]"
2024-02-22,000428,BUY_SIGNAL,"ma5_distance=0.04658793 in [0.03,0.10];pressure_distance=0.48902821 in [0.30,0.50]"
2024-02-23,000428,BUY_SIGNAL,"ma5_distance=0.05701473 in [0.03,0.10];pressure_distance=0.40000000 in [0.30,0.50]"
2024-02-26,000428,BUY_SIGNAL,"ma5_distance=0.04454203 in [0.03,0.10];pressure_distance=0.38738739 in [0.30,0.50]"
2022-05-12,000430,BUY_SIGNAL,"ma5_distance=0.03930461 in [0.03,0.10];pressure_distance=0.44363636 in [0.30,0.50]"
2022-05-13,000430,BUY_SIGNAL,"ma5_distance=0.04668396 in [0.03,0.10];pressure_distance=0.40530973 in [0.30,0.50]"
2022-05-16,000430,BUY_SIGNAL,"ma5_distance=0.05043541 in [0.03,0.10];pressure_distance=0.37132988 in [0.30,0.50]"
2024-02-19,000430,BUY_SIGNAL,"ma5_distance=0.04246285 in [0.03,0.10];pressure_distance=0.46232179 in [0.30,0.50]"
2024-02-20,000430,BUY_SIGNAL,"ma5_distance=0.03860680 in [0.03,0.10];pressure_distance=0.45050505 in [0.30,0.50]"
2024-02-21,000430,BUY_SIGNAL,"ma5_distance=0.04828725 in [0.03,0.10];pressure_distance=0.41338583 in [0.30,0.50]"
2025-05-09,000430,BUY_SIGNAL,"ma5_distance=0.03579481 in [0.03,0.10];pressure_distance=0.37278912 in [0.30,0.50]"
2025-05-12,000430,BUY_SIGNAL,"ma5_distance=0.04479688 in [0.03,0.10];pressure_distance=0.34354194 in [0.30,0.50]"
2025-05-13,000430,BUY_SIGNAL,"ma5_distance=0.04115226 in [0.03,0.10];pressure_distance=0.32938076 in [0.30,0.50]"
2025-05-14,000430,BUY_SIGNAL,"ma5_distance=0.03633917 in [0.03,0.10];pressure_distance=0.31038961 in [0.30,0.50]"
2025-01-16,000501,BUY_SIGNAL,"ma5_distance=0.04819841 in [0.03,0.10];pressure_distance=0.31696429 in [0.30,0.50]"
2021-02-19,000502,BUY_SIGNAL,"ma5_distance=0.09487734 in [0.03,0.10];pressure_distance=0.48270181 in [0.30,0.50]"
2022-04-29,000503,BUY_SIGNAL,"ma5_distance=0.04366347 in [0.03,0.10];pressure_distance=0.42857143 in [0.30,0.50]"
2022-05-05,000503,BUY_SIGNAL,"ma5_distance=0.03626257 in [0.03,0.10];pressure_distance=0.43039591 in [0.30,0.50]"
2024-02-08,000503,BUY_SIGNAL,"ma5_distance=0.05587229 in [0.03,0.10];pressure_distance=0.33693305 in [0.30,0.50]"
2024-02-19,000503,BUY_SIGNAL,"ma5_distance=0.06909009 in [0.03,0.10];pressure_distance=0.30728617 in [0.30,0.50]"
2022-04-29,000504,BUY_SIGNAL,"ma5_distance=0.03144762 in [0.03,0.10];pressure_distance=0.48798674 in [0.30,0.50]"
2022-05-05,000504,BUY_SIGNAL,"ma5_distance=0.07082773 in [0.03,0.10];pressure_distance=0.39512962 in [0.30,0.50]"
2022-05-06,000504,BUY_SIGNAL,"ma5_distance=0.05925325 in [0.03,0.10];pressure_distance=0.33946360 in [0.30,0.50]"
2022-05-09,000504,BUY_SIGNAL,"ma5_distance=0.06089439 in [0.03,0.10];pressure_distance=0.30418535 in [0.30,0.50]"
2024-04-18,000504,BUY_SIGNAL,"ma5_distance=0.03364699 in [0.03,0.10];pressure_distance=0.38482759 in [0.30,0.50]"
2025-05-09,000504,BUY_SIGNAL,"ma5_distance=0.08235677 in [0.03,0.10];pressure_distance=0.44060150 in [0.30,0.50]"
2025-05-12,000504,BUY_SIGNAL,"ma5_distance=0.08116578 in [0.03,0.10];pressure_distance=0.36811594 in [0.30,0.50]"
2025-05-15,000504,BUY_SIGNAL,"ma5_distance=0.03903728 in [0.03,0.10];pressure_distance=0.33333333 in [0.30,0.50]"
2025-05-19,000504,BUY_SIGNAL,"ma5_distance=0.04557254 in [0.03,0.10];pressure_distance=0.30206897 in [0.30,0.50]"
2020-09-10,000505,BUY_SIGNAL,"ma5_distance=0.03559554 in [0.03,0.10];pressure_distance=0.32955619 in [0.30,0.50]"
2022-05-05,000505,BUY_SIGNAL,"ma5_distance=0.04482681 in [0.03,0.10];pressure_distance=0.44637053 in [0.30,0.50]"
2022-05-09,000505,BUY_SIGNAL,"ma5_distance=0.03348214 in [0.03,0.10];pressure_distance=0.41144708 in [0.30,0.50]"
2022-05-10,000505,BUY_SIGNAL,"ma5_distance=0.03866317 in [0.03,0.10];pressure_distance=0.37434280 in [0.30,0.50]"
2022-05-16,000505,BUY_SIGNAL,"ma5_distance=0.04882649 in [0.03,0.10];pressure_distance=0.30569431 in [0.30,0.50]"
2021-08-23,000506,BUY_SIGNAL,"ma5_distance=0.04946100 in [0.03,0.10];pressure_distance=0.35951662 in [0.30,0.50]"
2021-08-24,000506,BUY_SIGNAL,"ma5_distance=0.05063291 in [0.03,0.10];pressure_distance=0.35542169 in [0.30,0.50]"
2024-02-19,000506,BUY_SIGNAL,"ma5_distance=0.05929140 in [0.03,0.10];pressure_distance=0.36177474 in [0.30,0.50]"
2024-02-20,000506,BUY_SIGNAL,"ma5_distance=0.06405694 in [0.03,0.10];pressure_distance=0.33444816 in [0.30,0.50]"
2024-07-04,000506,BUY_SIGNAL,"ma5_distance=0.04208417 in [0.03,0.10];pressure_distance=0.42307692 in [0.30,0.50]"
2024-07-05,000506,BUY_SIGNAL,"ma5_distance=0.06719368 in [0.03,0.10];pressure_distance=0.30555556 in [0.30,0.50]"
2024-07-16,000506,BUY_SIGNAL,"ma5_distance=0.04166667 in [0.03,0.10];pressure_distance=0.32000000 in [0.30,0.50]"
2026-02-24,000506,BUY_SIGNAL,"ma5_distance=0.03458800 in [0.03,0.10];pressure_distance=0.40216323 in [0.30,0.50]"
2026-03-03,000506,BUY_SIGNAL,"ma5_distance=0.03666731 in [0.03,0.10];pressure_distance=0.32037037 in [0.30,0.50]"
2026-03-30,000506,BUY_SIGNAL,"ma5_distance=0.04348882 in [0.03,0.10];pressure_distance=0.38707800 in [0.30,0.50]"
2020-05-22,000509,BUY_SIGNAL,"ma5_distance=0.04081633 in [0.03,0.10];pressure_distance=0.32352941 in [0.30,0.50]"
2020-05-26,000509,BUY_SIGNAL,"ma5_distance=0.04081633 in [0.03,0.10];pressure_distance=0.30392157 in [0.30,0.50]"
2024-02-19,000509,BUY_SIGNAL,"ma5_distance=0.05813953 in [0.03,0.10];pressure_distance=0.43956044 in [0.30,0.50]"
2024-02-20,000509,BUY_SIGNAL,"ma5_distance=0.06893881 in [0.03,0.10];pressure_distance=0.40942029 in [0.30,0.50]"
2024-02-21,000509,BUY_SIGNAL,"ma5_distance=0.07791225 in [0.03,0.10];pressure_distance=0.35438596 in [0.30,0.50]"
2022-10-17,000510,BUY_SIGNAL,"ma5_distance=0.03028194 in [0.03,0.10];pressure_distance=0.32094595 in [0.30,0.50]"
2024-02-21,000510,BUY_SIGNAL,"ma5_distance=0.09439528 in [0.03,0.10];pressure_distance=0.49595687 in [0.30,0.50]"
2024-02-22,000510,BUY_SIGNAL,"ma5_distance=0.06981982 in [0.03,0.10];pressure_distance=0.45263158 in [0.30,0.50]"
2024-02-23,000510,BUY_SIGNAL,"ma5_distance=0.07816712 in [0.03,0.10];pressure_distance=0.33750000 in [0.30,0.50]"
2024-06-12,000510,BUY_SIGNAL,"ma5_distance=0.03667137 in [0.03,0.10];pressure_distance=0.33333333 in [0.30,0.50]"
2025-05-09,000510,BUY_SIGNAL,"ma5_distance=0.05194805 in [0.03,0.10];pressure_distance=0.47119342 in [0.30,0.50]"
2025-05-13,000510,BUY_SIGNAL,"ma5_distance=0.06098580 in [0.03,0.10];pressure_distance=0.40748031 in [0.30,0.50]"
2025-05-14,000510,BUY_SIGNAL,"ma5_distance=0.09337106 in [0.03,0.10];pressure_distance=0.32162662 in [0.30,0.50]"
2025-05-15,000510,BUY_SIGNAL,"ma5_distance=0.04746960 in [0.03,0.10];pressure_distance=0.33895131 in [0.30,0.50]"
2025-05-16,000510,BUY_SIGNAL,"ma5_distance=0.03574174 in [0.03,0.10];pressure_distance=0.32653061 in [0.30,0.50]"
2026-04-09,000510,BUY_SIGNAL,"ma5_distance=0.04560926 in [0.03,0.10];pressure_distance=0.31640625 in [0.30,0.50]"
2026-08-04,000510,BUY_SIGNAL,"ma5_distance=0.06298070 in [0.03,0.10];pressure_distance=0.46348123 in [0.30,0.50]"
2022-01-10,000514,BUY_SIGNAL,"ma5_distance=0.04444444 in [0.03,0.10];pressure_distance=0.31678487 in [0.30,0.50]"
2022-05-05,000514,BUY_SIGNAL,"ma5_distance=0.04135053 in [0.03,0.10];pressure_distance=0.49908925 in [0.30,0.50]"
2022-05-10,000514,BUY_SIGNAL,"ma5_distance=0.09011628 in [0.03,0.10];pressure_distance=0.37166667 in [0.30,0.50]"
2022-05-13,000514,BUY_SIGNAL,"ma5_distance=0.04407135 in [0.03,0.10];pressure_distance=0.37855946 in [0.30,0.50]"
2022-05-16,000514,BUY_SIGNAL,"ma5_distance=0.07288828 in [0.03,0.10];pressure_distance=0.30634921 in [0.30,0.50]"
2024-02-20,000514,BUY_SIGNAL,"ma5_distance=0.04368932 in [0.03,0.10];pressure_distance=0.49169435 in [0.30,0.50]"
2024-02-22,000514,BUY_SIGNAL,"ma5_distance=0.05744125 in [0.03,0.10];pressure_distance=0.38580247 in [0.30,0.50]"
2024-02-23,000514,BUY_SIGNAL,"ma5_distance=0.04680582 in [0.03,0.10];pressure_distance=0.35649547 in [0.30,0.50]"
2024-02-27,000514,BUY_SIGNAL,"ma5_distance=0.03802052 in [0.03,0.10];pressure_distance=0.30523256 in [0.30,0.50]"
2021-07-19,000516,BUY_SIGNAL,"ma5_distance=0.03395491 in [0.03,0.10];pressure_distance=0.43539704 in [0.30,0.50]"
2021-07-21,000516,BUY_SIGNAL,"ma5_distance=0.03553094 in [0.03,0.10];pressure_distance=0.39138943 in [0.30,0.50]"
2021-07-29,000516,BUY_SIGNAL,"ma5_distance=0.03424761 in [0.03,0.10];pressure_distance=0.39633700 in [0.30,0.50]"
2022-01-21,000516,BUY_SIGNAL,"ma5_distance=0.03778536 in [0.03,0.10];pressure_distance=0.49051833 in [0.30,0.50]"
2022-02-10,000516,BUY_SIGNAL,"ma5_distance=0.05122017 in [0.03,0.10];pressure_distance=0.43877551 in [0.30,0.50]"
2022-02-11,000516,BUY_SIGNAL,"ma5_distance=0.04450262 in [0.03,0.10];pressure_distance=0.32957393 in [0.30,0.50]"
2024-09-19,000517,BUY_SIGNAL,"ma5_distance=0.03466387 in [0.03,0.10];pressure_distance=0.43147208 in [0.30,0.50]"
2024-09-20,000517,BUY_SIGNAL,"ma5_distance=0.03215768 in [0.03,0.10];pressure_distance=0.39195980 in [0.30,0.50]"
2020-02-25,000518,BUY_SIGNAL,"ma5_distance=0.09905495 in [0.03,0.10];pressure_distance=0.40605096 in [0.30,0.50]"
2020-02-26,000518,BUY_SIGNAL,"ma5_distance=0.09693878 in [0.03,0.10];pressure_distance=0.36899225 in [0.30,0.50]"
2020-04-07,000518,BUY_SIGNAL,"ma5_distance=0.04461604 in [0.03,0.10];pressure_distance=0.36139630 in [0.30,0.50]"
2022-05-09,000518,BUY_SIGNAL,"ma5_distance=0.08271688 in [0.03,0.10];pressure_distance=0.33540373 in [0.30,0.50]"
2022-05-10,000518,BUY_SIGNAL,"ma5_distance=0.06327462 in [0.03,0.10];pressure_distance=0.31901840 in [0.30,0.50]"
2024-02-21,000518,BUY_SIGNAL,"ma5_distance=0.06829268 in [0.03,0.10];pressure_distance=0.47031963 in [0.30,0.50]"
2024-02-22,000518,BUY_SIGNAL,"ma5_distance=0.08082707 in [0.03,0.10];pressure_distance=0.39130435 in [0.30,0.50]"
2025-01-06,000518,BUY_SIGNAL,"ma5_distance=0.04100946 in [0.03,0.10];pressure_distance=0.45075758 in [0.30,0.50]"
2025-01-07,000518,BUY_SIGNAL,"ma5_distance=0.03543307 in [0.03,0.10];pressure_distance=0.45627376 in [0.30,0.50]"
2025-01-08,000518,BUY_SIGNAL,"ma5_distance=0.03663289 in [0.03,0.10];pressure_distance=0.43984962 in [0.30,0.50]"
2025-01-16,000518,BUY_SIGNAL,"ma5_distance=0.03448276 in [0.03,0.10];pressure_distance=0.33333333 in [0.30,0.50]"
2026-06-23,000518,BUY_SIGNAL,"ma5_distance=0.04440275 in [0.03,0.10];pressure_distance=0.35928144 in [0.30,0.50]"
2026-06-24,000518,BUY_SIGNAL,"ma5_distance=0.03598015 in [0.03,0.10];pressure_distance=0.35329341 in [0.30,0.50]"
2022-10-14,000519,BUY_SIGNAL,"ma5_distance=0.03158887 in [0.03,0.10];pressure_distance=0.46709324 in [0.30,0.50]"
2022-10-17,000519,BUY_SIGNAL,"ma5_distance=0.03161944 in [0.03,0.10];pressure_distance=0.44383811 in [0.30,0.50]"
2024-02-19,000520,BUY_SIGNAL,"ma5_distance=0.04309500 in [0.03,0.10];pressure_distance=0.31924883 in [0.30,0.50]"
2024-02-20,000520,BUY_SIGNAL,"ma5_distance=0.03313840 in [0.03,0.10];pressure_distance=0.31603774 in [0.30,0.50]"
2024-07-02,000520,BUY_SIGNAL,"ma5_distance=0.09060403 in [0.03,0.10];pressure_distance=0.38461538 in [0.30,0.50]"
2024-07-03,000520,BUY_SIGNAL,"ma5_distance=0.04631927 in [0.03,0.10];pressure_distance=0.38339921 in [0.30,0.50]"
2024-11-25,000520,BUY_SIGNAL,"ma5_distance=0.03067714 in [0.03,0.10];pressure_distance=0.37023593 in [0.30,0.50]"
2026-07-23,000520,BUY_SIGNAL,"ma5_distance=0.03296703 in [0.03,0.10];pressure_distance=0.30851064 in [0.30,0.50]"
2021-01-18,000523,BUY_SIGNAL,"ma5_distance=0.04209800 in [0.03,0.10];pressure_distance=0.41059603 in [0.30,0.50]"
2021-01-19,000523,BUY_SIGNAL,"ma5_distance=0.04195323 in [0.03,0.10];pressure_distance=0.40594059 in [0.30,0.50]"
2021-01-28,000523,BUY_SIGNAL,"ma5_distance=0.03400416 in [0.03,0.10];pressure_distance=0.42953020 in [0.30,0.50]"
2021-02-18,000523,BUY_SIGNAL,"ma5_distance=0.03128055 in [0.03,0.10];pressure_distance=0.47393365 in [0.30,0.50]"
2021-02-19,000523,BUY_SIGNAL,"ma5_distance=0.09952607 in [0.03,0.10];pressure_distance=0.34051724 in [0.30,0.50]"
2021-02-23,000523,BUY_SIGNAL,"ma5_distance=0.04497354 in [0.03,0.10];pressure_distance=0.31223629 in [0.30,0.50]"
2023-01-30,000523,BUY_SIGNAL,"ma5_distance=0.03071471 in [0.03,0.10];pressure_distance=0.32378223 in [0.30,0.50]"
2020-09-15,000524,BUY_SIGNAL,"ma5_distance=0.04206299 in [0.03,0.10];pressure_distance=0.45436105 in [0.30,0.50]"
2022-05-11,000524,BUY_SIGNAL,"ma5_distance=0.06382979 in [0.03,0.10];pressure_distance=0.48404255 in [0.30,0.50]"
2022-05-12,000524,BUY_SIGNAL,"ma5_distance=0.06279121 in [0.03,0.10];pressure_distance=0.45615866 in [0.30,0.50]"
2024-02-19,000524,BUY_SIGNAL,"ma5_distance=0.07969925 in [0.03,0.10];pressure_distance=0.33844011 in [0.30,0.50]"
2024-02-20,000524,BUY_SIGNAL,"ma5_distance=0.04695806 in [0.03,0.10];pressure_distance=0.35543018 in [0.30,0.50]"
2024-02-21,000524,BUY_SIGNAL,"ma5_distance=0.03413364 in [0.03,0.10];pressure_distance=0.34405594 in [0.30,0.50]"
2020-03-25,000525,BUY_SIGNAL,"ma5_distance=0.03493346 in [0.03,0.10];pressure_distance=0.33754305 in [0.30,0.50]"
